2026-06-30 12:58:00 [Trigger] Trigger app started; polling http://127.0.0.1:5000/monitor-data
2026-06-30 12:58:00 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T10:58:00.227311+00:00", "flight_number": "CD5678", "simple_status": "Parked", "new_error_type": "Cabin Pressure", "new_error_message": "Flight CD5678: Cabin Pressure current=15.48 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.48, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight CD5678: Cabin Pressure current=15.48 expected min=10.9 max=14.7", "first_detected": "2026-06-30T10:58:00.227302+00:00"}]}
2026-06-30 13:13:36 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:13:36.648623+00:00", "flight_number": "DD3589", "simple_status": "Cruise", "new_error_type": "Cabin Pressure", "new_error_message": "Flight DD3589: Cabin Pressure current=10.13 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 10.13, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight DD3589: Cabin Pressure current=10.13 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:13:36.648613+00:00"}]}
2026-06-30 13:13:57 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:13:57.319527+00:00", "flight_number": "AB1234", "simple_status": "Parked", "new_error_type": "Autopilot Status", "new_error_message": "Flight AB1234: Autopilot Status current=ON expected=OFF for status=Parked", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Parked.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight AB1234: Autopilot Status current=ON expected=OFF for status=Parked", "first_detected": "2026-06-30T11:13:57.319517+00:00"}]}
2026-06-30 13:14:17 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:14:17.963117+00:00", "flight_number": "YZ7531", "simple_status": "Takeoff/Landing", "new_error_type": "Autopilot Status", "new_error_message": "Flight YZ7531: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Takeoff/Landing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight YZ7531: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "first_detected": "2026-06-30T11:14:17.963108+00:00"}]}
2026-06-30 13:14:38 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:14:38.704696+00:00", "flight_number": "QR2468", "simple_status": "Taxiing", "new_error_type": "Autopilot Status", "new_error_message": "Flight QR2468: Autopilot Status current=ON expected=OFF for status=Taxiing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Taxiing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight QR2468: Autopilot Status current=ON expected=OFF for status=Taxiing", "first_detected": "2026-06-30T11:14:38.704687+00:00"}]}
2026-06-30 13:14:59 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:14:59.447206+00:00", "flight_number": "WX8642", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight WX8642: Cabin Pressure current=10.25 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 10.25, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight WX8642: Cabin Pressure current=10.25 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:14:59.447197+00:00"}]}
2026-06-30 13:15:21 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:15:21.120060+00:00", "flight_number": "AA4826", "simple_status": "Cruise", "new_error_type": "WiFi Usage", "new_error_message": "Flight AA4826: WiFi Usage current=0 expected min=1 for status=Cruise", "triggered_parameter": "WiFi Usage", "recorded_value": 0, "issue_description": "Abnormal system usage pattern detected: Wi-Fi usage should be active but is zero.", "active_errors_for_flight": [{"error_type": "WiFi Usage", "message": "Flight AA4826: WiFi Usage current=0 expected min=1 for status=Cruise", "first_detected": "2026-06-30T11:15:21.120050+00:00"}]}
2026-06-30 13:15:41 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:15:41.917899+00:00", "flight_number": "JK7890", "simple_status": "Taxiing", "new_error_type": "Autopilot Status", "new_error_message": "Flight JK7890: Autopilot Status current=ON expected=OFF for status=Taxiing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Taxiing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight JK7890: Autopilot Status current=ON expected=OFF for status=Taxiing", "first_detected": "2026-06-30T11:15:41.917891+00:00"}]}
2026-06-30 13:16:02 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:16:02.657831+00:00", "flight_number": "DD3589", "simple_status": "Cruise", "new_error_type": "Autopilot Status", "new_error_message": "Flight DD3589: Autopilot Status current=OFF expected=ON for status=Cruise", "triggered_parameter": "Autopilot Status", "recorded_value": "OFF", "issue_description": "Autopilot status does not match the required state (ON) for flight status Cruise.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight DD3589: Autopilot Status current=OFF expected=ON for status=Cruise", "first_detected": "2026-06-30T11:16:02.657822+00:00"}]}
2026-06-30 13:16:23 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:16:23.442823+00:00", "flight_number": "GH3456", "simple_status": "Parked", "new_error_type": "Cabin Pressure", "new_error_message": "Flight GH3456: Cabin Pressure current=10.06 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 10.06, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight GH3456: Cabin Pressure current=10.06 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:16:23.442815+00:00"}]}
2026-06-30 13:16:44 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:16:44.192122+00:00", "flight_number": "GH3456", "simple_status": "Parked", "new_error_type": "Autopilot Status", "new_error_message": "Flight GH3456: Autopilot Status current=ON expected=OFF for status=Parked", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Parked.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight GH3456: Autopilot Status current=ON expected=OFF for status=Parked", "first_detected": "2026-06-30T11:16:44.192112+00:00"}]}
2026-06-30 13:17:04 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:17:04.829309+00:00", "flight_number": "BB9174", "simple_status": "Cruise", "new_error_type": "Autopilot Status", "new_error_message": "Flight BB9174: Autopilot Status current=OFF expected=ON for status=Cruise", "triggered_parameter": "Autopilot Status", "recorded_value": "OFF", "issue_description": "Autopilot status does not match the required state (ON) for flight status Cruise.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight BB9174: Autopilot Status current=OFF expected=ON for status=Cruise", "first_detected": "2026-06-30T11:17:04.829299+00:00"}]}
2026-06-30 13:17:25 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:17:25.684873+00:00", "flight_number": "JK7890", "simple_status": "Taxiing", "new_error_type": "Autopilot Status", "new_error_message": "Flight JK7890: Autopilot Status current=ON expected=OFF for status=Taxiing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Taxiing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight JK7890: Autopilot Status current=ON expected=OFF for status=Taxiing", "first_detected": "2026-06-30T11:17:25.684864+00:00"}]}
2026-06-30 13:17:46 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:17:46.444592+00:00", "flight_number": "UV9753", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight UV9753: Cabin Pressure current=16.18 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 16.18, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight UV9753: Cabin Pressure current=16.18 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:17:46.444582+00:00"}]}
2026-06-30 13:18:08 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:18:08.270863+00:00", "flight_number": "UV9753", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight UV9753: Cabin Pressure current=15.9 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.9, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight UV9753: Cabin Pressure current=15.9 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:18:08.270854+00:00"}]}
2026-06-30 13:18:28 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:18:28.999655+00:00", "flight_number": "CD5678", "simple_status": "Parked", "new_error_type": "Cabin Pressure", "new_error_message": "Flight CD5678: Cabin Pressure current=10.44 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 10.44, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight CD5678: Cabin Pressure current=10.44 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:18:28.999645+00:00"}]}
2026-06-30 13:18:49 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:18:49.671020+00:00", "flight_number": "GH3456", "simple_status": "Parked", "new_error_type": "Cabin Pressure", "new_error_message": "Flight GH3456: Cabin Pressure current=9.71 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 9.71, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight GH3456: Cabin Pressure current=9.71 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:18:49.671010+00:00"}]}
2026-06-30 13:19:10 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:19:10.305349+00:00", "flight_number": "YZ7531", "simple_status": "Takeoff/Landing", "new_error_type": "Autopilot Status", "new_error_message": "Flight YZ7531: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Takeoff/Landing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight YZ7531: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "first_detected": "2026-06-30T11:19:10.305340+00:00"}]}
2026-06-30 13:19:32 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:19:32.022045+00:00", "flight_number": "AB1234", "simple_status": "Parked", "new_error_type": "WiFi Usage", "new_error_message": "Flight AB1234: WiFi Usage current=98 expected max=0 for status=Parked", "triggered_parameter": "WiFi Usage", "recorded_value": 98, "issue_description": "Abnormal system usage pattern detected: Wi-Fi activity is present when it should be disabled.", "active_errors_for_flight": [{"error_type": "WiFi Usage", "message": "Flight AB1234: WiFi Usage current=98 expected max=0 for status=Parked", "first_detected": "2026-06-30T11:19:32.022036+00:00"}]}
2026-06-30 13:19:52 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:19:52.786403+00:00", "flight_number": "AA4826", "simple_status": "Cruise", "new_error_type": "WiFi Usage", "new_error_message": "Flight AA4826: WiFi Usage current=0 expected min=1 for status=Cruise", "triggered_parameter": "WiFi Usage", "recorded_value": 0, "issue_description": "Abnormal system usage pattern detected: Wi-Fi usage should be active but is zero.", "active_errors_for_flight": [{"error_type": "WiFi Usage", "message": "Flight AA4826: WiFi Usage current=0 expected min=1 for status=Cruise", "first_detected": "2026-06-30T11:19:52.786394+00:00"}]}
2026-06-30 13:20:13 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:20:13.462260+00:00", "flight_number": "YZ7531", "simple_status": "Takeoff/Landing", "new_error_type": "Autopilot Status", "new_error_message": "Flight YZ7531: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Takeoff/Landing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight YZ7531: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "first_detected": "2026-06-30T11:20:13.462250+00:00"}]}
2026-06-30 13:20:34 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:20:34.257162+00:00", "flight_number": "ST1357", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight ST1357: Cabin Pressure current=15.88 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.88, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight ST1357: Cabin Pressure current=15.88 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:20:34.257152+00:00"}]}
2026-06-30 13:20:55 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:20:55.943342+00:00", "flight_number": "EF9012", "simple_status": "Parked", "new_error_type": "Autopilot Status", "new_error_message": "Flight EF9012: Autopilot Status current=ON expected=OFF for status=Parked", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Parked.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight EF9012: Autopilot Status current=ON expected=OFF for status=Parked", "first_detected": "2026-06-30T11:20:55.943332+00:00"}]}
2026-06-30 13:21:16 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:21:16.624847+00:00", "flight_number": "GH3456", "simple_status": "Parked", "new_error_type": "Cabin Pressure", "new_error_message": "Flight GH3456: Cabin Pressure current=15.57 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.57, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight GH3456: Cabin Pressure current=15.57 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:21:16.624838+00:00"}]}
2026-06-30 13:21:37 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:21:37.263325+00:00", "flight_number": "QR2468", "simple_status": "Taxiing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight QR2468: Cabin Pressure current=15.32 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.32, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight QR2468: Cabin Pressure current=15.32 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:21:37.263317+00:00"}]}
2026-06-30 13:21:58 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:21:58.004735+00:00", "flight_number": "UV9753", "simple_status": "Takeoff/Landing", "new_error_type": "Autopilot Status", "new_error_message": "Flight UV9753: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Takeoff/Landing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight UV9753: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "first_detected": "2026-06-30T11:21:58.004726+00:00"}]}
2026-06-30 13:22:18 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:22:18.876064+00:00", "flight_number": "CC6401", "simple_status": "Cruise", "new_error_type": "WiFi Usage", "new_error_message": "Flight CC6401: WiFi Usage current=0 expected min=1 for status=Cruise", "triggered_parameter": "WiFi Usage", "recorded_value": 0, "issue_description": "Abnormal system usage pattern detected: Wi-Fi usage should be active but is zero.", "active_errors_for_flight": [{"error_type": "WiFi Usage", "message": "Flight CC6401: WiFi Usage current=0 expected min=1 for status=Cruise", "first_detected": "2026-06-30T11:22:18.876054+00:00"}]}
2026-06-30 13:22:39 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:22:39.949907+00:00", "flight_number": "ST1357", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight ST1357: Cabin Pressure current=9.76 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 9.76, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight ST1357: Cabin Pressure current=9.76 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:22:39.949898+00:00"}]}
2026-06-30 13:23:00 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:23:00.690308+00:00", "flight_number": "JK7890", "simple_status": "Taxiing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight JK7890: Cabin Pressure current=15.34 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.34, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight JK7890: Cabin Pressure current=15.34 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:23:00.690300+00:00"}]}
2026-06-30 13:23:21 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:23:21.448700+00:00", "flight_number": "GH3456", "simple_status": "Parked", "new_error_type": "Autopilot Status", "new_error_message": "Flight GH3456: Autopilot Status current=ON expected=OFF for status=Parked", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Parked.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight GH3456: Autopilot Status current=ON expected=OFF for status=Parked", "first_detected": "2026-06-30T11:23:21.448693+00:00"}]}
2026-06-30 13:23:42 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:23:42.122599+00:00", "flight_number": "YZ7531", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight YZ7531: Cabin Pressure current=9.4 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 9.4, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight YZ7531: Cabin Pressure current=9.4 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:23:42.122591+00:00"}]}
2026-06-30 13:24:03 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:24:03.941809+00:00", "flight_number": "JK7890", "simple_status": "Taxiing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight JK7890: Cabin Pressure current=10.07 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 10.07, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight JK7890: Cabin Pressure current=10.07 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:24:03.941800+00:00"}]}
2026-06-30 13:24:24 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:24:24.743569+00:00", "flight_number": "LM1235", "simple_status": "Taxiing", "new_error_type": "Autopilot Status", "new_error_message": "Flight LM1235: Autopilot Status current=ON expected=OFF for status=Taxiing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Taxiing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight LM1235: Autopilot Status current=ON expected=OFF for status=Taxiing", "first_detected": "2026-06-30T11:24:24.743560+00:00"}]}
2026-06-30 13:24:45 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:24:45.500111+00:00", "flight_number": "DD3589", "simple_status": "Cruise", "new_error_type": "WiFi Usage", "new_error_message": "Flight DD3589: WiFi Usage current=0 expected min=1 for status=Cruise", "triggered_parameter": "WiFi Usage", "recorded_value": 0, "issue_description": "Abnormal system usage pattern detected: Wi-Fi usage should be active but is zero.", "active_errors_for_flight": [{"error_type": "WiFi Usage", "message": "Flight DD3589: WiFi Usage current=0 expected min=1 for status=Cruise", "first_detected": "2026-06-30T11:24:45.500100+00:00"}]}
2026-06-30 13:25:06 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:25:06.138919+00:00", "flight_number": "WX8642", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight WX8642: Cabin Pressure current=15.06 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.06, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight WX8642: Cabin Pressure current=15.06 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:25:06.138910+00:00"}]}
2026-06-30 13:25:27 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:25:27.235736+00:00", "flight_number": "GH3456", "simple_status": "Parked", "new_error_type": "Autopilot Status", "new_error_message": "Flight GH3456: Autopilot Status current=ON expected=OFF for status=Parked", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Parked.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight GH3456: Autopilot Status current=ON expected=OFF for status=Parked", "first_detected": "2026-06-30T11:25:27.235727+00:00"}]}
2026-06-30 13:25:48 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:25:48.904780+00:00", "flight_number": "ST1357", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight ST1357: Cabin Pressure current=15.83 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.83, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight ST1357: Cabin Pressure current=15.83 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:25:48.904770+00:00"}]}
2026-06-30 13:26:09 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:26:09.565852+00:00", "flight_number": "CD5678", "simple_status": "Parked", "new_error_type": "Autopilot Status", "new_error_message": "Flight CD5678: Autopilot Status current=ON expected=OFF for status=Parked", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Parked.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight CD5678: Autopilot Status current=ON expected=OFF for status=Parked", "first_detected": "2026-06-30T11:26:09.565842+00:00"}]}
2026-06-30 13:26:30 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:26:30.336620+00:00", "flight_number": "UV9753", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight UV9753: Cabin Pressure current=15.39 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 15.39, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight UV9753: Cabin Pressure current=15.39 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:26:30.336611+00:00"}]}
2026-06-30 13:26:51 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:26:51.005594+00:00", "flight_number": "NP6789", "simple_status": "Taxiing", "new_error_type": "Autopilot Status", "new_error_message": "Flight NP6789: Autopilot Status current=ON expected=OFF for status=Taxiing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Taxiing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight NP6789: Autopilot Status current=ON expected=OFF for status=Taxiing", "first_detected": "2026-06-30T11:26:51.005584+00:00"}]}
2026-06-30 13:27:11 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:27:11.775186+00:00", "flight_number": "EF9012", "simple_status": "Parked", "new_error_type": "WiFi Usage", "new_error_message": "Flight EF9012: WiFi Usage current=34 expected max=0 for status=Parked", "triggered_parameter": "WiFi Usage", "recorded_value": 34, "issue_description": "Abnormal system usage pattern detected: Wi-Fi activity is present when it should be disabled.", "active_errors_for_flight": [{"error_type": "WiFi Usage", "message": "Flight EF9012: WiFi Usage current=34 expected max=0 for status=Parked", "first_detected": "2026-06-30T11:27:11.775176+00:00"}]}
2026-06-30 13:27:32 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:27:32.437217+00:00", "flight_number": "JK7890", "simple_status": "Taxiing", "new_error_type": "Autopilot Status", "new_error_message": "Flight JK7890: Autopilot Status current=ON expected=OFF for status=Taxiing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Taxiing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight JK7890: Autopilot Status current=ON expected=OFF for status=Taxiing", "first_detected": "2026-06-30T11:27:32.437206+00:00"}]}
2026-06-30 13:27:54 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:27:54.114181+00:00", "flight_number": "QR2468", "simple_status": "Taxiing", "new_error_type": "Autopilot Status", "new_error_message": "Flight QR2468: Autopilot Status current=ON expected=OFF for status=Taxiing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Taxiing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight QR2468: Autopilot Status current=ON expected=OFF for status=Taxiing", "first_detected": "2026-06-30T11:27:54.114172+00:00"}]}
2026-06-30 13:28:14 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:28:14.874267+00:00", "flight_number": "AB1234", "simple_status": "Parked", "new_error_type": "WiFi Usage", "new_error_message": "Flight AB1234: WiFi Usage current=190 expected max=0 for status=Parked", "triggered_parameter": "WiFi Usage", "recorded_value": 190, "issue_description": "Abnormal system usage pattern detected: Wi-Fi activity is present when it should be disabled.", "active_errors_for_flight": [{"error_type": "WiFi Usage", "message": "Flight AB1234: WiFi Usage current=190 expected max=0 for status=Parked", "first_detected": "2026-06-30T11:28:14.874258+00:00"}]}
2026-06-30 13:28:35 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:28:35.634553+00:00", "flight_number": "WX8642", "simple_status": "Takeoff/Landing", "new_error_type": "Autopilot Status", "new_error_message": "Flight WX8642: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "triggered_parameter": "Autopilot Status", "recorded_value": "ON", "issue_description": "Autopilot status does not match the required state (OFF) for flight status Takeoff/Landing.", "active_errors_for_flight": [{"error_type": "Autopilot Status", "message": "Flight WX8642: Autopilot Status current=ON expected=OFF for status=Takeoff/Landing", "first_detected": "2026-06-30T11:28:35.634546+00:00"}]}
2026-06-30 13:28:56 [Trigger] NOTIFICATION {"timestamp": "2026-06-30T11:28:56.412549+00:00", "flight_number": "WX8642", "simple_status": "Takeoff/Landing", "new_error_type": "Cabin Pressure", "new_error_message": "Flight WX8642: Cabin Pressure current=9.75 expected min=10.9 max=14.7", "triggered_parameter": "Cabin Pressure", "recorded_value": 9.75, "issue_description": "Cabin pressure is outside the configured safe operational range.", "active_errors_for_flight": [{"error_type": "Cabin Pressure", "message": "Flight WX8642: Cabin Pressure current=9.75 expected min=10.9 max=14.7", "first_detected": "2026-06-30T11:28:56.412538+00:00"}]}
